194,-3,16,0,2
189,-5,20,0,1
208,1,20,0,2
237,8,20,0,2
269,18,14,0,1
277,19,10,0,2
281,20,9,0,1
287,22,-15,0,3
268,18,-17,0,1
202,0,-7,0,1
201,0,-11,0,1
197,-1,-17,0,4
184,-7,-11,0,1
213,3,-13,0,3
234,8,-9,0,1
210,2,23,0,1
219,4,21,0,2
252,13,12,0,3
288,22,2,0,1
297,24,-11,0,1
253,13,20,0,1
241,9,-2,0,1
248,11,12,0,1
236,8,12,0,2
235,8,8,0,3
258,14,-13,0,2
247,11,-4,0,1
264,16,5,0,2
186,-6,-11,0,2
207,1,-17,0,2
183,-7,-13,0,2
214,3,-7,0,2
276,19,7,0,2
169,-14,10,0,2
259,14,13,0,2
289,22,22,0,1
178,-10,-10,0,2
165,-15,-3,0,2
193,-3,15,0,2
226,6,13,0,2
181,-8,-13,0,2
257,14,-17,0,2
260,15,-18,0,2
167,-14,-10,0,2
283,21,13,0,2
225,6,11,0,2
250,12,11,0,4
284,21,15,0,2
262,16,-12,0,2
263,16,0,0,4
203,0,-4,0,3
218,4,-4,0,3
195,-3,21,0,4
168,-14,-9,0,3
240,9,-15,0,3
